country,year,emissions,kyoto_annexb,kyoto_adopted_year,continent,lifeExp,pop,gdpPercap
Saudi Arabia,2011,500000,0,1,NA,NA,NA,NA
Senegal,1986,2660,0,0,NA,NA,NA,NA
Senegal,1987,2450,0,0,Africa,55.769,7171347,1441.72072
Senegal,1988,2740,0,0,NA,NA,NA,NA
Senegal,1989,3700,0,0,NA,NA,NA,NA
Senegal,1990,3180,0,0,NA,NA,NA,NA
Senegal,1991,3420,0,0,NA,NA,NA,NA
Senegal,1992,3480,0,0,Africa,58.196,8307920,1367.899369
Senegal,1993,3590,0,0,NA,NA,NA,NA
Senegal,1994,3900,0,0,NA,NA,NA,NA
Senegal,1995,3490,0,0,NA,NA,NA,NA
Senegal,1996,3740,0,0,NA,NA,NA,NA
Senegal,1997,3260,0,1,Africa,60.187,9535314,1392.368347
Senegal,1998,3430,0,1,NA,NA,NA,NA
Senegal,1999,3700,0,1,NA,NA,NA,NA
Senegal,2000,3940,0,1,NA,NA,NA,NA
Senegal,2001,4330,0,1,NA,NA,NA,NA
Senegal,2002,4510,0,1,Africa,61.6,10870037,1519.635262
Senegal,2003,4980,0,1,NA,NA,NA,NA
Senegal,2004,5230,0,1,NA,NA,NA,NA
Senegal,2005,5810,0,1,NA,NA,NA,NA
Senegal,2006,4730,0,1,NA,NA,NA,NA
Senegal,2007,5180,0,1,Africa,63.062,12267493,1712.472136
Senegal,2008,5090,0,1,NA,NA,NA,NA
Senegal,2009,4580,0,1,NA,NA,NA,NA
Senegal,2010,7740,0,1,NA,NA,NA,NA
Senegal,2011,8370,0,1,NA,NA,NA,NA
Serbia,1986,NA,0,0,NA,NA,NA,NA
Serbia,1987,NA,0,0,Europe,71.218,9230783,15870.87851
Serbia,1988,NA,0,0,NA,NA,NA,NA
Serbia,1989,NA,0,0,NA,NA,NA,NA
Serbia,1990,NA,0,0,NA,NA,NA,NA
Serbia,1991,NA,0,0,NA,NA,NA,NA
Serbia,1992,43400,0,0,Europe,71.659,9826397,9325.068238
Serbia,1993,37800,0,0,NA,NA,NA,NA
Serbia,1994,36800,0,0,NA,NA,NA,NA
Serbia,1995,38900,0,0,NA,NA,NA,NA
Serbia,1996,45500,0,0,NA,NA,NA,NA
Serbia,1997,48900,0,1,Europe,72.232,10336594,7914.320304
Serbia,1998,51500,0,1,NA,NA,NA,NA
Serbia,1999,35500,0,1,NA,NA,NA,NA
Serbia,2000,39400,0,1,NA,NA,NA,NA
Serbia,2001,42400,0,1,NA,NA,NA,NA
Serbia,2002,45300,0,1,Europe,73.213,10111559,7236.075251
Serbia,2003,48400,0,1,NA,NA,NA,NA
Serbia,2004,52900,0,1,NA,NA,NA,NA
Serbia,2005,50100,0,1,NA,NA,NA,NA
Serbia,2006,54000,0,1,NA,NA,NA,NA
Serbia,2007,52500,0,1,Europe,74.002,10150265,9786.534714
Serbia,2008,52100,0,1,NA,NA,NA,NA
Serbia,2009,46200,0,1,NA,NA,NA,NA
Serbia,2010,46000,0,1,NA,NA,NA,NA
Serbia,2011,49200,0,1,NA,NA,NA,NA
Seychelles,1986,165,0,0,NA,NA,NA,NA
Seychelles,1987,202,0,0,NA,NA,NA,NA
Seychelles,1988,198,0,0,NA,NA,NA,NA
Seychelles,1989,235,0,0,NA,NA,NA,NA
Seychelles,1990,150,0,0,NA,NA,NA,NA
Seychelles,1991,172,0,0,NA,NA,NA,NA
Seychelles,1992,172,0,0,NA,NA,NA,NA
Seychelles,1993,183,0,0,NA,NA,NA,NA
Seychelles,1994,202,0,0,NA,NA,NA,NA
Seychelles,1995,198,0,0,NA,NA,NA,NA
Seychelles,1996,235,0,0,NA,NA,NA,NA
Seychelles,1997,341,0,1,NA,NA,NA,NA
Seychelles,1998,433,0,1,NA,NA,NA,NA
Seychelles,1999,510,0,1,NA,NA,NA,NA
Seychelles,2000,572,0,1,NA,NA,NA,NA
Seychelles,2001,634,0,1,NA,NA,NA,NA
Seychelles,2002,539,0,1,NA,NA,NA,NA
Seychelles,2003,550,0,1,NA,NA,NA,NA
Seychelles,2004,737,0,1,NA,NA,NA,NA
Seychelles,2005,689,0,1,NA,NA,NA,NA
Seychelles,2006,733,0,1,NA,NA,NA,NA
Seychelles,2007,642,0,1,NA,NA,NA,NA
Seychelles,2008,693,0,1,NA,NA,NA,NA
Seychelles,2009,524,0,1,NA,NA,NA,NA
Seychelles,2010,444,0,1,NA,NA,NA,NA
Seychelles,2011,341,0,1,NA,NA,NA,NA
Sierra Leone,1986,675,0,0,NA,NA,NA,NA
Sierra Leone,1987,499,0,0,Africa,40.006,3868905,1294.447788
Sierra Leone,1988,458,0,0,NA,NA,NA,NA
Sierra Leone,1989,374,0,0,NA,NA,NA,NA
Sierra Leone,1990,488,0,0,NA,NA,NA,NA
Sierra Leone,1991,546,0,0,NA,NA,NA,NA
Sierra Leone,1992,447,0,0,Africa,38.333,4260884,1068.696278
Sierra Leone,1993,447,0,0,NA,NA,NA,NA
Sierra Leone,1994,513,0,0,NA,NA,NA,NA
Sierra Leone,1995,400,0,0,NA,NA,NA,NA
Sierra Leone,1996,473,0,0,NA,NA,NA,NA
Sierra Leone,1997,444,0,1,Africa,39.897,4578212,574.6481576
Sierra Leone,1998,414,0,1,NA,NA,NA,NA
Sierra Leone,1999,367,0,1,NA,NA,NA,NA
Sierra Leone,2000,425,0,1,NA,NA,NA,NA
Sierra Leone,2001,568,0,1,NA,NA,NA,NA
Sierra Leone,2002,609,0,1,Africa,41.012,5359092,699.489713
Sierra Leone,2003,653,0,1,NA,NA,NA,NA
Sierra Leone,2004,642,0,1,NA,NA,NA,NA
Sierra Leone,2005,546,0,1,NA,NA,NA,NA
Sierra Leone,2006,733,0,1,NA,NA,NA,NA
Sierra Leone,2007,642,0,1,Africa,42.568,6144562,862.5407561
Sierra Leone,2008,664,0,1,NA,NA,NA,NA
Sierra Leone,2009,653,0,1,NA,NA,NA,NA
Sierra Leone,2010,726,0,1,NA,NA,NA,NA
Sierra Leone,2011,898,0,1,NA,NA,NA,NA
Singapore,1986,35000,0,0,NA,NA,NA,NA
Singapore,1987,32600,0,0,Asia,73.56,2794552,18861.53081
Singapore,1988,36100,0,0,NA,NA,NA,NA
Singapore,1989,41900,0,0,NA,NA,NA,NA
Singapore,1990,44500,0,0,NA,NA,NA,NA
Singapore,1991,45300,0,0,NA,NA,NA,NA
Singapore,1992,48400,0,0,Asia,75.788,3235865,24769.8912
Singapore,1993,51200,0,0,NA,NA,NA,NA
Singapore,1994,61700,0,0,NA,NA,NA,NA
Singapore,1995,42200,0,0,NA,NA,NA,NA
Singapore,1996,49700,0,0,NA,NA,NA,NA
Singapore,1997,58400,0,1,Asia,77.158,3802309,33519.4766
Singapore,1998,48600,0,1,NA,NA,NA,NA
Singapore,1999,50100,0,1,NA,NA,NA,NA
Singapore,2000,49000,0,1,NA,NA,NA,NA
Singapore,2001,49500,0,1,NA,NA,NA,NA
Singapore,2002,47200,0,1,Asia,78.77,4197776,36023.1054
Singapore,2003,31100,0,1,NA,NA,NA,NA
Singapore,2004,28500,0,1,NA,NA,NA,NA
Singapore,2005,30400,0,1,NA,NA,NA,NA
Singapore,2006,30800,0,1,NA,NA,NA,NA
Singapore,2007,19900,0,1,Asia,79.972,4553009,47143.17964
Singapore,2008,36100,0,1,NA,NA,NA,NA
Singapore,2009,55900,0,1,NA,NA,NA,NA
Singapore,2010,55600,0,1,NA,NA,NA,NA
Singapore,2011,45200,0,1,NA,NA,NA,NA
Slovak Republic,1986,59700,1,0,NA,NA,NA,NA
Slovak Republic,1987,59300,1,0,Europe,71.08,5199318,12037.26758
Slovak Republic,1988,58300,1,0,NA,NA,NA,NA
Slovak Republic,1989,56400,1,0,NA,NA,NA,NA
Slovak Republic,1990,52800,1,0,NA,NA,NA,NA
Slovak Republic,1991,48700,1,0,NA,NA,NA,NA
Slovak Republic,1992,44200,1,0,Europe,71.38,5302888,9498.467723
Slovak Republic,1993,42900,1,0,NA,NA,NA,NA
Slovak Republic,1994,40400,1,0,NA,NA,NA,NA
Slovak Republic,1995,42100,1,0,NA,NA,NA,NA
Slovak Republic,1996,41300,1,0,NA,NA,NA,NA
Slovak Republic,1997,41000,1,1,Europe,72.71,5383010,12126.23065
Slovak Republic,1998,40500,1,1,NA,NA,NA,NA
Slovak Republic,1999,39200,1,1,NA,NA,NA,NA
Slovak Republic,2000,35900,1,1,NA,NA,NA,NA
Slovak Republic,2001,39400,1,1,NA,NA,NA,NA
Slovak Republic,2002,39300,1,1,Europe,73.8,5410052,13638.77837
Slovak Republic,2003,39500,1,1,NA,NA,NA,NA
Slovak Republic,2004,38700,1,1,NA,NA,NA,NA
Slovak Republic,2005,39400,1,1,NA,NA,NA,NA
Slovak Republic,2006,39100,1,1,NA,NA,NA,NA
Slovak Republic,2007,36800,1,1,Europe,74.663,5447502,18678.31435
Slovak Republic,2008,37700,1,1,NA,NA,NA,NA
Slovak Republic,2009,34000,1,1,NA,NA,NA,NA
Slovak Republic,2010,36200,1,1,NA,NA,NA,NA
Slovak Republic,2011,34500,1,1,NA,NA,NA,NA
Slovenia,1986,NA,1,0,NA,NA,NA,NA
Slovenia,1987,NA,1,0,Europe,72.25,1945870,18678.53492
Slovenia,1988,NA,1,0,NA,NA,NA,NA
Slovenia,1989,NA,1,0,NA,NA,NA,NA
Slovenia,1990,NA,1,0,NA,NA,NA,NA
Slovenia,1991,NA,1,0,NA,NA,NA,NA
Slovenia,1992,12500,1,0,Europe,73.64,1999210,14214.71681
Slovenia,1993,13200,1,0,NA,NA,NA,NA
Slovenia,1994,13300,1,0,NA,NA,NA,NA
Slovenia,1995,14400,1,0,NA,NA,NA,NA
Slovenia,1996,15000,1,0,NA,NA,NA,NA
Slovenia,1997,15900,1,1,Europe,75.13,2011612,17161.10735
Slovenia,1998,15200,1,1,NA,NA,NA,NA
Slovenia,1999,15200,1,1,NA,NA,NA,NA
Slovenia,2000,14400,1,1,NA,NA,NA,NA
Slovenia,2001,15200,1,1,NA,NA,NA,NA
Slovenia,2002,15400,1,1,Europe,76.66,2011497,20660.01936
Slovenia,2003,15500,1,1,NA,NA,NA,NA
Slovenia,2004,15700,1,1,NA,NA,NA,NA
Slovenia,2005,15900,1,1,NA,NA,NA,NA
Slovenia,2006,16200,1,1,NA,NA,NA,NA
Slovenia,2007,16200,1,1,Europe,77.926,2009245,25768.25759
Slovenia,2008,17400,1,1,NA,NA,NA,NA
Slovenia,2009,15300,1,1,NA,NA,NA,NA
Slovenia,2010,15300,1,1,NA,NA,NA,NA
Slovenia,2011,15100,1,1,NA,NA,NA,NA
Solomon Islands,1986,154,0,0,NA,NA,NA,NA
Solomon Islands,1987,161,0,0,NA,NA,NA,NA
Solomon Islands,1988,158,0,0,NA,NA,NA,NA
Solomon Islands,1989,161,0,0,NA,NA,NA,NA
Solomon Islands,1990,147,0,0,NA,NA,NA,NA
Solomon Islands,1991,147,0,0,NA,NA,NA,NA
Solomon Islands,1992,143,0,0,NA,NA,NA,NA
Solomon Islands,1993,143,0,0,NA,NA,NA,NA
Solomon Islands,1994,139,0,0,NA,NA,NA,NA
Solomon Islands,1995,143,0,0,NA,NA,NA,NA
Solomon Islands,1996,143,0,0,NA,NA,NA,NA
Solomon Islands,1997,143,0,1,NA,NA,NA,NA
Solomon Islands,1998,143,0,1,NA,NA,NA,NA
Solomon Islands,1999,150,0,1,NA,NA,NA,NA
Solomon Islands,2000,150,0,1,NA,NA,NA,NA
Solomon Islands,2001,158,0,1,NA,NA,NA,NA
Solomon Islands,2002,158,0,1,NA,NA,NA,NA
Solomon Islands,2003,161,0,1,NA,NA,NA,NA
Solomon Islands,2004,161,0,1,NA,NA,NA,NA
Solomon Islands,2005,161,0,1,NA,NA,NA,NA
Solomon Islands,2006,165,0,1,NA,NA,NA,NA
Solomon Islands,2007,180,0,1,NA,NA,NA,NA
Solomon Islands,2008,187,0,1,NA,NA,NA,NA
Solomon Islands,2009,194,0,1,NA,NA,NA,NA
Solomon Islands,2010,198,0,1,NA,NA,NA,NA
Solomon Islands,2011,198,0,1,NA,NA,NA,NA
Somalia,1986,924,0,0,NA,NA,NA,NA
Somalia,1987,994,0,0,Africa,44.501,6921858,1093.244963
Somalia,1988,1010,0,0,NA,NA,NA,NA
Somalia,1989,957,0,0,NA,NA,NA,NA
Somalia,1990,733,0,0,NA,NA,NA,NA
Somalia,1991,708,0,0,NA,NA,NA,NA
Somalia,1992,682,0,0,Africa,39.658,6099799,926.9602964
Somalia,1993,642,0,0,NA,NA,NA,NA
Somalia,1994,631,0,0,NA,NA,NA,NA
Somalia,1995,590,0,0,NA,NA,NA,NA
Somalia,1996,568,0,0,NA,NA,NA,NA
Somalia,1997,539,0,1,Africa,43.795,6633514,930.5964284
Somalia,1998,513,0,1,NA,NA,NA,NA
Somalia,1999,491,0,1,NA,NA,NA,NA
Somalia,2000,480,0,1,NA,NA,NA,NA
Somalia,2001,502,0,1,NA,NA,NA,NA
Somalia,2002,587,0,1,Africa,45.936,7753310,882.0818218
Somalia,2003,594,0,1,NA,NA,NA,NA
Somalia,2004,594,0,1,NA,NA,NA,NA
Somalia,2005,594,0,1,NA,NA,NA,NA
Somalia,2006,594,0,1,NA,NA,NA,NA
Somalia,2007,609,0,1,Africa,48.159,9118773,926.1410683
Somalia,2008,601,0,1,NA,NA,NA,NA
Somalia,2009,598,0,1,NA,NA,NA,NA
Somalia,2010,612,0,1,NA,NA,NA,NA
Somalia,2011,605,0,1,NA,NA,NA,NA
South Africa,1986,331000,0,0,NA,NA,NA,NA
South Africa,1987,329000,0,0,Africa,60.834,35933379,7825.823398
South Africa,1988,343000,0,0,NA,NA,NA,NA
South Africa,1989,341000,0,0,NA,NA,NA,NA
South Africa,1990,313000,0,0,NA,NA,NA,NA
South Africa,1991,326000,0,0,NA,NA,NA,NA
South Africa,1992,302000,0,0,Africa,61.888,39964159,7225.069258
South Africa,1993,321000,0,0,NA,NA,NA,NA
South Africa,1994,339000,0,0,NA,NA,NA,NA
South Africa,1995,362000,0,0,NA,NA,NA,NA
South Africa,1996,364000,0,0,NA,NA,NA,NA
South Africa,1997,386000,0,1,Africa,60.236,42835005,7479.188244
South Africa,1998,378000,0,1,NA,NA,NA,NA
South Africa,1999,375000,0,1,NA,NA,NA,NA
South Africa,2000,379000,0,1,NA,NA,NA,NA
South Africa,2001,372000,0,1,NA,NA,NA,NA
South Africa,2002,357000,0,1,Africa,53.365,44433622,7710.946444
South Africa,2003,404000,0,1,NA,NA,NA,NA
South Africa,2004,450000,0,1,NA,NA,NA,NA
South Africa,2005,417000,0,1,NA,NA,NA,NA
South Africa,2006,448000,0,1,NA,NA,NA,NA
South Africa,2007,467000,0,1,Africa,49.339,43997828,9269.657808
South Africa,2008,497000,0,1,NA,NA,NA,NA
South Africa,2009,503000,0,1,NA,NA,NA,NA
South Africa,2010,474000,0,1,NA,NA,NA,NA
South Africa,2011,471000,0,1,NA,NA,NA,NA
South Korea,1986,182000,0,0,NA,NA,NA,NA
South Korea,1987,193000,0,0,NA,NA,NA,NA
South Korea,1988,222000,0,0,NA,NA,NA,NA
South Korea,1989,236000,0,0,NA,NA,NA,NA
South Korea,1990,247000,0,0,NA,NA,NA,NA
South Korea,1991,261000,0,0,NA,NA,NA,NA
South Korea,1992,284000,0,0,NA,NA,NA,NA
South Korea,1993,322000,0,0,NA,NA,NA,NA
South Korea,1994,344000,0,0,NA,NA,NA,NA
South Korea,1995,375000,0,0,NA,NA,NA,NA
South Korea,1996,404000,0,0,NA,NA,NA,NA
South Korea,1997,430000,0,1,NA,NA,NA,NA
South Korea,1998,365000,0,1,NA,NA,NA,NA
South Korea,1999,400000,0,1,NA,NA,NA,NA
South Korea,2000,448000,0,1,NA,NA,NA,NA
South Korea,2001,450000,0,1,NA,NA,NA,NA
South Korea,2002,466000,0,1,NA,NA,NA,NA
South Korea,2003,466000,0,1,NA,NA,NA,NA
South Korea,2004,482000,0,1,NA,NA,NA,NA
South Korea,2005,463000,0,1,NA,NA,NA,NA
South Korea,2006,471000,0,1,NA,NA,NA,NA
South Korea,2007,496000,0,1,NA,NA,NA,NA
South Korea,2008,508000,0,1,NA,NA,NA,NA
South Korea,2009,509000,0,1,NA,NA,NA,NA
South Korea,2010,567000,0,1,NA,NA,NA,NA
South Korea,2011,589000,0,1,NA,NA,NA,NA
South Sudan,1986,NA,0,0,NA,NA,NA,NA
South Sudan,1987,NA,0,0,NA,NA,NA,NA
South Sudan,1988,NA,0,0,NA,NA,NA,NA
South Sudan,1989,NA,0,0,NA,NA,NA,NA
South Sudan,1990,NA,0,0,NA,NA,NA,NA
South Sudan,1991,NA,0,0,NA,NA,NA,NA
South Sudan,1992,NA,0,0,NA,NA,NA,NA
South Sudan,1993,NA,0,0,NA,NA,NA,NA
South Sudan,1994,NA,0,0,NA,NA,NA,NA
South Sudan,1995,NA,0,0,NA,NA,NA,NA
South Sudan,1996,NA,0,0,NA,NA,NA,NA
South Sudan,1997,NA,0,1,NA,NA,NA,NA
South Sudan,1998,NA,0,1,NA,NA,NA,NA
South Sudan,1999,NA,0,1,NA,NA,NA,NA
South Sudan,2000,NA,0,1,NA,NA,NA,NA
South Sudan,2001,NA,0,1,NA,NA,NA,NA
South Sudan,2002,NA,0,1,NA,NA,NA,NA
South Sudan,2003,NA,0,1,NA,NA,NA,NA
South Sudan,2004,NA,0,1,NA,NA,NA,NA
South Sudan,2005,NA,0,1,NA,NA,NA,NA
South Sudan,2006,NA,0,1,NA,NA,NA,NA
South Sudan,2007,NA,0,1,NA,NA,NA,NA
South Sudan,2008,NA,0,1,NA,NA,NA,NA
South Sudan,2009,NA,0,1,NA,NA,NA,NA
South Sudan,2010,NA,0,1,NA,NA,NA,NA
South Sudan,2011,NA,0,1,NA,NA,NA,NA
Spain,1986,190000,1,0,NA,NA,NA,NA
Spain,1987,191000,1,0,Europe,76.9,38880702,15764.98313
Spain,1988,199000,1,0,NA,NA,NA,NA
Spain,1989,227000,1,0,NA,NA,NA,NA
Spain,1990,219000,1,0,NA,NA,NA,NA
Spain,1991,226000,1,0,NA,NA,NA,NA
Spain,1992,234000,1,0,Europe,77.57,39549438,18603.06452
Spain,1993,219000,1,0,NA,NA,NA,NA
Spain,1994,233000,1,0,NA,NA,NA,NA
Spain,1995,242000,1,0,NA,NA,NA,NA
Spain,1996,233000,1,0,NA,NA,NA,NA
Spain,1997,252000,1,1,Europe,78.77,39855442,20445.29896
Spain,1998,262000,1,1,NA,NA,NA,NA
Spain,1999,282000,1,1,NA,NA,NA,NA
Spain,2000,294000,1,1,NA,NA,NA,NA
Spain,2001,298000,1,1,NA,NA,NA,NA
Spain,2002,315000,1,1,Europe,79.78,40152517,24835.47166
Spain,2003,321000,1,1,NA,NA,NA,NA
Spain,2004,339000,1,1,NA,NA,NA,NA
Spain,2005,353000,1,1,NA,NA,NA,NA
Spain,2006,350000,1,1,NA,NA,NA,NA
Spain,2007,358000,1,1,Europe,80.941,40448191,28821.0637
Spain,2008,329000,1,1,NA,NA,NA,NA
Spain,2009,288000,1,1,NA,NA,NA,NA
Spain,2010,271000,1,1,NA,NA,NA,NA
Spain,2011,271000,1,1,NA,NA,NA,NA
Sri Lanka,1986,3700,0,0,NA,NA,NA,NA
Sri Lanka,1987,4070,0,0,Asia,69.011,16495304,1876.766827
Sri Lanka,1988,3490,0,0,NA,NA,NA,NA
Sri Lanka,1989,3480,0,0,NA,NA,NA,NA
Sri Lanka,1990,3870,0,0,NA,NA,NA,NA
Sri Lanka,1991,4180,0,0,NA,NA,NA,NA
Sri Lanka,1992,5190,0,0,Asia,70.379,17587060,2153.739222
Sri Lanka,1993,5040,0,0,NA,NA,NA,NA
Sri Lanka,1994,5530,0,0,NA,NA,NA,NA
Sri Lanka,1995,5900,0,0,NA,NA,NA,NA
Sri Lanka,1996,7060,0,0,NA,NA,NA,NA
Sri Lanka,1997,7620,0,1,Asia,70.457,18698655,2664.477257
Sri Lanka,1998,7830,0,1,NA,NA,NA,NA
Sri Lanka,1999,8620,0,1,NA,NA,NA,NA
Sri Lanka,2000,10200,0,1,NA,NA,NA,NA
Sri Lanka,2001,10400,0,1,NA,NA,NA,NA
Sri Lanka,2002,11100,0,1,Asia,70.815,19576783,3015.378833
Sri Lanka,2003,11100,0,1,NA,NA,NA,NA
Sri Lanka,2004,12300,0,1,NA,NA,NA,NA
Sri Lanka,2005,12100,0,1,NA,NA,NA,NA
Sri Lanka,2006,12000,0,1,NA,NA,NA,NA
Sri Lanka,2007,12400,0,1,Asia,72.396,20378239,3970.095407
Sri Lanka,2008,12200,0,1,NA,NA,NA,NA
Sri Lanka,2009,13200,0,1,NA,NA,NA,NA
Sri Lanka,2010,13300,0,1,NA,NA,NA,NA
Sri Lanka,2011,15100,0,1,NA,NA,NA,NA
St. Kitts and Nevis,1986,58.7,0,0,NA,NA,NA,NA
St. Kitts and Nevis,1987,55,0,0,NA,NA,NA,NA
St. Kitts and Nevis,1988,66,0,0,NA,NA,NA,NA
St. Kitts and Nevis,1989,66,0,0,NA,NA,NA,NA
St. Kitts and Nevis,1990,106,0,0,NA,NA,NA,NA
St. Kitts and Nevis,1991,106,0,0,NA,NA,NA,NA
St. Kitts and Nevis,1992,110,0,0,NA,NA,NA,NA
St. Kitts and Nevis,1993,114,0,0,NA,NA,NA,NA
St. Kitts and Nevis,1994,121,0,0,NA,NA,NA,NA
St. Kitts and Nevis,1995,128,0,0,NA,NA,NA,NA
St. Kitts and Nevis,1996,132,0,0,NA,NA,NA,NA
St. Kitts and Nevis,1997,143,0,1,NA,NA,NA,NA
St. Kitts and Nevis,1998,150,0,1,NA,NA,NA,NA
St. Kitts and Nevis,1999,161,0,1,NA,NA,NA,NA
St. Kitts and Nevis,2000,172,0,1,NA,NA,NA,NA
St. Kitts and Nevis,2001,176,0,1,NA,NA,NA,NA
St. Kitts and Nevis,2002,198,0,1,NA,NA,NA,NA
St. Kitts and Nevis,2003,198,0,1,NA,NA,NA,NA
St. Kitts and Nevis,2004,213,0,1,NA,NA,NA,NA
St. Kitts and Nevis,2005,198,0,1,NA,NA,NA,NA
St. Kitts and Nevis,2006,202,0,1,NA,NA,NA,NA
St. Kitts and Nevis,2007,216,0,1,NA,NA,NA,NA
St. Kitts and Nevis,2008,216,0,1,NA,NA,NA,NA
St. Kitts and Nevis,2009,224,0,1,NA,NA,NA,NA
St. Kitts and Nevis,2010,220,0,1,NA,NA,NA,NA
St. Kitts and Nevis,2011,231,0,1,NA,NA,NA,NA
St. Lucia,1986,132,0,0,NA,NA,NA,NA
St. Lucia,1987,147,0,0,NA,NA,NA,NA
St. Lucia,1988,165,0,0,NA,NA,NA,NA
St. Lucia,1989,165,0,0,NA,NA,NA,NA
St. Lucia,1990,161,0,0,NA,NA,NA,NA
St. Lucia,1991,169,0,0,NA,NA,NA,NA
St. Lucia,1992,202,0,0,NA,NA,NA,NA
St. Lucia,1993,224,0,0,NA,NA,NA,NA
St. Lucia,1994,260,0,0,NA,NA,NA,NA
St. Lucia,1995,312,0,0,NA,NA,NA,NA
St. Lucia,1996,326,0,0,NA,NA,NA,NA
St. Lucia,1997,308,0,1,NA,NA,NA,NA
St. Lucia,1998,308,0,1,NA,NA,NA,NA
St. Lucia,1999,319,0,1,NA,NA,NA,NA
St. Lucia,2000,330,0,1,NA,NA,NA,NA
St. Lucia,2001,363,0,1,NA,NA,NA,NA
St. Lucia,2002,326,0,1,NA,NA,NA,NA
St. Lucia,2003,359,0,1,NA,NA,NA,NA
St. Lucia,2004,356,0,1,NA,NA,NA,NA
St. Lucia,2005,367,0,1,NA,NA,NA,NA
St. Lucia,2006,367,0,1,NA,NA,NA,NA
St. Lucia,2007,385,0,1,NA,NA,NA,NA
St. Lucia,2008,396,0,1,NA,NA,NA,NA
St. Lucia,2009,385,0,1,NA,NA,NA,NA
St. Lucia,2010,403,0,1,NA,NA,NA,NA
St. Lucia,2011,407,0,1,NA,NA,NA,NA
St. Vincent and the Grenadines,1986,66,0,0,NA,NA,NA,NA
St. Vincent and the Grenadines,1987,77,0,0,NA,NA,NA,NA
St. Vincent and the Grenadines,1988,66,0,0,NA,NA,NA,NA
St. Vincent and the Grenadines,1989,77,0,0,NA,NA,NA,NA
St. Vincent and the Grenadines,1990,80.7,0,0,NA,NA,NA,NA
St. Vincent and the Grenadines,1991,77,0,0,NA,NA,NA,NA
St. Vincent and the Grenadines,1992,84.3,0,0,NA,NA,NA,NA
St. Vincent and the Grenadines,1993,103,0,0,NA,NA,NA,NA
St. Vincent and the Grenadines,1994,121,0,0,NA,NA,NA,NA
St. Vincent and the Grenadines,1995,128,0,0,NA,NA,NA,NA
St. Vincent and the Grenadines,1996,132,0,0,NA,NA,NA,NA
St. Vincent and the Grenadines,1997,132,0,1,NA,NA,NA,NA
St. Vincent and the Grenadines,1998,161,0,1,NA,NA,NA,NA
St. Vincent and the Grenadines,1999,165,0,1,NA,NA,NA,NA
St. Vincent and the Grenadines,2000,147,0,1,NA,NA,NA,NA
St. Vincent and the Grenadines,2001,180,0,1,NA,NA,NA,NA
St. Vincent and the Grenadines,2002,187,0,1,NA,NA,NA,NA
St. Vincent and the Grenadines,2003,198,0,1,NA,NA,NA,NA
St. Vincent and the Grenadines,2004,220,0,1,NA,NA,NA,NA
St. Vincent and the Grenadines,2005,220,0,1,NA,NA,NA,NA
St. Vincent and the Grenadines,2006,220,0,1,NA,NA,NA,NA
St. Vincent and the Grenadines,2007,227,0,1,NA,NA,NA,NA
St. Vincent and the Grenadines,2008,227,0,1,NA,NA,NA,NA
St. Vincent and the Grenadines,2009,312,0,1,NA,NA,NA,NA
St. Vincent and the Grenadines,2010,220,0,1,NA,NA,NA,NA
St. Vincent and the Grenadines,2011,198,0,1,NA,NA,NA,NA
Sudan,1986,4250,0,0,NA,NA,NA,NA
Sudan,1987,3350,0,0,Africa,51.744,24725960,1507.819159
Sudan,1988,4850,0,0,NA,NA,NA,NA
Sudan,1989,3760,0,0,NA,NA,NA,NA
Sudan,1990,5220,0,0,NA,NA,NA,NA
Sudan,1991,4890,0,0,NA,NA,NA,NA
Sudan,1992,4380,0,0,Africa,53.556,28227588,1492.197043
Sudan,1993,3020,0,0,NA,NA,NA,NA
Sudan,1994,4150,0,0,NA,NA,NA,NA
Sudan,1995,4300,0,0,NA,NA,NA,NA
Sudan,1996,4430,0,0,NA,NA,NA,NA
Sudan,1997,5420,0,1,Africa,55.373,32160729,1632.210764
Sudan,1998,4700,0,1,NA,NA,NA,NA
Sudan,1999,5090,0,1,NA,NA,NA,NA
Sudan,2000,5530,0,1,NA,NA,NA,NA
Sudan,2001,6370,0,1,NA,NA,NA,NA
Sudan,2002,8120,0,1,Africa,56.369,37090298,1993.398314
Sudan,2003,9070,0,1,NA,NA,NA,NA
Sudan,2004,11500,0,1,NA,NA,NA,NA
Sudan,2005,11000,0,1,NA,NA,NA,NA
Sudan,2006,12000,0,1,NA,NA,NA,NA
Sudan,2007,14100,0,1,Africa,58.556,42292929,2602.394995
Sudan,2008,14900,0,1,NA,NA,NA,NA
Sudan,2009,15600,0,1,NA,NA,NA,NA
Sudan,2010,15900,0,1,NA,NA,NA,NA
Sudan,2011,15700,0,1,NA,NA,NA,NA
Suriname,1986,1760,0,0,NA,NA,NA,NA
Suriname,1987,1760,0,0,NA,NA,NA,NA
Suriname,1988,1880,0,0,NA,NA,NA,NA
Suriname,1989,1860,0,0,NA,NA,NA,NA
Suriname,1990,1770,0,0,NA,NA,NA,NA
Suriname,1991,2050,0,0,NA,NA,NA,NA
Suriname,1992,2070,0,0,NA,NA,NA,NA
Suriname,1993,2040,0,0,NA,NA,NA,NA
Suriname,1994,2050,0,0,NA,NA,NA,NA
Suriname,1995,2060,0,0,NA,NA,NA,NA
Suriname,1996,2090,0,0,NA,NA,NA,NA
